"prompt_original_en","descripcion_original_en","prompt_traducido_es","descripcion_traducida_es","prompt_procesado_es","descripcion_procesada_es"
"a large rock in the middle of a garden, floating stones, waterfall flowing from the stone, filled with plants and habitats, strange levitating stones, floating rocks, water feature, natural botanical gardens, pandora jungle, floating magical rocks, distopia megaliths, built into trees and stone, lush garden spaceship, smooth cave rock, giant rocks, mossy stone","¿Tu cuerpo te pide descanso?

Acapulco es un destino ideal para olvidarte del estrés y descansar. Disfruta de unos días llenos de atardeceres inolvidables, el sonido del mar y la mejor gastronomía en la bahía más hermosa del mundo.

📸 @lasbrisasacapulco 

#AcaTeQuiero 
#VisitaAcapulco
#AcapulcoDiversión","Una gran roca en el medio de un jardín, piedras flotantes, cascada que fluye de la piedra, llena de plantas y hábitats, piedras levitantes extrañas, rocas flotantes, características de agua, jardines botánicos naturales, jungla de pandora, rocas mágicas flotantes, megalits de distopía, se construyen en un espíritu","¿Tu Cuerpo te Pide Descanso?

Acapulco es un Destino ideal para olvidarte del estrés y Descansar. Disfruta de Unos Días Llenos de Atardeceres inolvidables, El Sonido del Mar y la Mejor Gastronomía en la Bahía Más Hermosa del Mundo.

📸 @Lasbrisasacapulco 

#Acatequiero 
#Visitaacapulco
#Acapulcodiversión","gran roca medio jardin piedras flotantes cascada fluye piedra llena plantas habitats piedras levitantes extranas rocas flotantes caracteristicas jardines botanicos naturales jungla pandora rocas magicas flotantes megalits distopia construyen espiritu","cuerpo pide descanso destino ideal olvidarte estres descansar unos dias llenos atardeceres inolvidables sonido mar mejor gastronomia bahia hermosa mundo diversion"
"a man is standing on a cliff above the water, standing on the edge of a cliff, over a cliff, extreme sports photography, ocean cliff view, standing on a cliff, standing on a cliffside, steep cliffs, leap of faith, flying rocky island, fear of heights, malibu canyon, high cliff, over a calanque, looking down a cliff","Buenos días desde Playa La Angosta, Acapulco.

#AcaTeQuiero
#VisitaAcapulco #VeranoEnAcapulco
#AcapulcoTradicional","Un hombre está parado sobre un acantilado sobre el agua, de pie en el borde de un acantilado, sobre un acantilado, fotografía deportiva extrema, vista al acantilado del océano, parado en un acantilado, parado en un acantilado, acantilados, salto de fe, isla rocosa voladora, miedo a las alturas, el cañón de Malibu, el acantilado, sobre un calancio, mirando hacia abajo un acantilado","Buenos Días Desde Playa La Angosta, Acapulco.

#Acatequiero
#Visitaacapulco #veranoenacapulco
#Acapulcotradicional","hombre parado acantilado pie borde acantilado acantilado deportiva extrema acantilado parado acantilado acantilados salto fe rocosa voladora miedo alturas canon malibu acantilado calancio mirando hacia abajo acantilado","buenos dias desde playa angosta tr adic ional"
"a view of a body of water with boats in it, full width, cannes, harbor, harbour, pixvy, boats, some boats, ships in the harbor, 3 6 0 picture, the photo was taken from a boat, holywood scene, naval battles, beautiful panoramic imagery, fishing boats, on a boat, small boat, image artifacts","El mar te llama, Pie de la Cuesta te espera y Acapulco te dice: ¡#AcaTeQuiero!

📸 @hotelbaxar 

#VisitaAcapulco #PieDeLaCuesta #VeranoEnAcapulco 
#DePieDeLaCuestaEnamórate","Una vista de un cuerpo de agua con barcos, ancho completo, Cannes, puerto, puerto, pixvy, botes, algunos botes, barcos en el puerto, 3 6 0 imagen, la foto fue tomada de un bote, escena de Holywood, batallas navales, hermosas imágenes panorámicas, botes de pesca, en un bote, bote pequeño, artefactos de imagen","El Mar Te Llama, PIE de la Cuesta te Espera y Acapulco Te Dice: ¡#acatequiero!

📸 📸 @hotelbaxar 

#Visitaacapulco #piedelacuesta #veranoenacapulco 
#DEPIEDELACUESTAENAMÓRATE","cuerpo barcos ancho completo cannes puerto pixvy botes algunos botes barcos puerto 3 6 0 imagen fue tomada bote escena holywood batallas navales hermosas imagenes panoramicas botes pesca bote pequeno artefactos imagen","mar llama pie cuesta espera dice pie dela cuesta enamor ate"
"a man and woman posing for a photo, vivide colors, vivd, voque, vivic colors, vibrant tourism poster, pacal votan, epic 3 d yemaya, edvige faini, tourism, vivacious, vfx, varadero beach, pudica pose, location ( favela ), vanta blac, vivd colour","Explora las maravillas submarinas del Océano Pacífico en Acapulco y descubre un mundo lleno de color y vida. 

Ya seas principiante o experto podrás encontrar opciones para todos los niveles de dificultad, pero si buscas un entorno tranquilo para realizar esta actividad sin duda te recomendamos visitar la isla de La Roqueta. 

¡Vive momentos de emoción y aventura! 

#AcaTeQuiero
#VisitaAcapulco
#VeranoEnAcapulco #AcapulcoEsAventura","Un hombre y una mujer posando para una foto, colores de Vivide, Vivd, Voque, Colores Vivic, Vibrant Tourism Poster, Pacal Votan, Epic 3 D Yemaya, Edvige Faini, Tourism, Vivacious, VFX, Varadero Beach, Pudica Pose, Ubicación (Favela), Vanta Blac, Vivd Color","Explora Las Maravillas Submarinas del Océano Pacífico en Acapulco y Descubre Un Mundo lleno de color y Vida. 

Ya mares Principiante o Experto Podrás Opciones Incontrar para Todos Los Niveles de Dificultad, Pero si Buscas un entorno Tranquilo para realizar esta actividad sen duda te recomendamos visitar la isla de la roqueta. 

¡Vive Momentos de la emoción y Aventura! 

#Acatequiero
#Visitaacapulco
#Veranoenacapulco #acapulcoesaventura","hombre mujer posando para colores vivide vivd voque colores vivic vibrant tourism poster pacal votan epic 3 yemaya edvige faini tourism vivacious vfx varadero beach pudica pose ubicacion favela vanta blac vivd color","explora maravillas submarinas oceano pacifico descubre mundo lleno color vida ya mares principiante experto podras opciones incontrar todos niveles dificultad pero si buscas entorno tranquilo realizar esta actividad sen duda recomendamos visitar isla roqueta momentos emocion aventura aventura"
"a view of the ocean from a cliff, ocean cliff view, cliffside ocean scene, hills and ocean, rocky cliffs, deep blue oceans, ocean cliff side, coastal cliffs, south african coast, ocean and rock landscape, ocean background, mountains and oceans, view of the ocean, sky and ocean background, mountains and ocean, rocky cliff, featured on unsplash","Buenos días Amigos, ha llegado el momento de disfrutar del tradicional Jueves Pozolero en Acapulco. 

📸 @elnidoacapulco 

#AcaTeQuiero
#VisitaAcapulco 
#VeranoEnAcapulco","Una vista del océano desde un acantilado, vista al acantilado del océano, escena del océano junto al acantilado, colinas y océanos, acantilados rocosos, océanos azules profundos, acantilado del océano, acantilados costeros, costa sudafricana, paisaje de océano y rocas, fondo oceánico, montañas y océanos, vista del océano, el cielo y el fondo del océano, montañas y océano, un acto rocoso, presentado en la falta de placa.","Buenos Días Amigos, Ha Llegado el Momento de Disfrutar del Tradicional Jueves Pozolero en Acapulco. 

📸 📸 @elnidoacapulco 

#Acatequiero
#Visitaacapulco 
#Veranoenacapulco","acantilado acantilado escena junto acantilado colinas oceanos acantilados rocosos oceanos azules profundos acantilado acantilados costeros costa sudafricana paisaje rocas oceanico montanas oceanos cielo montanas acto rocoso presentado falta placa","buenos dias amigos ha llegado momento tradicional jueves pozolero"
"the road to the top of the mountain, ocean cliff view, pch, road to the sea, ocean cliff side, hills and ocean, malibu canyon, steep cliffs, a road leading to the lighthouse, view from above on seascape, california, landslide road, view of the ocean, california;, ariel view, california coast, coastline, southern california","If the return of international flights is any indicator of a destination’s recovery, then the future is looking bright in Acapulco, Mexico’s original jet-set vacation destination. by @travelagewest Magazine

Link: https://www.travelagewest.com/Travel/Mexico/acapulco-travel

#AcaTeQuiero
#VisitaAcapulco
#VeranoEnAcapulco","El camino hacia la cima de la montaña, el acantilado del océano, PCH, camino hacia el mar, el lado del acantilado del océano, colinas y océano, Malibu Canyon, empinados acantilados, un camino que conduce al faro, vista desde arriba en Seascape, California, Road, View of the Ocean, California ;, Ariel View, Costa de California, Coastline, sur de California, California, California.","Si el regreso de los vuelos internacionales es un indicador de la recuperación de un destino, entonces el futuro se ve brillante en Acapulco, el destino de vacaciones original de Jet-Set de México. por @travelagewest revista

Enlace: https://www.travelagewest.com/travel/mexico/acapulco-travel

#Acatequiero
#Visitaacapulco
#Veranoenacapulco","camino hacia cima montana acantilado pch camino hacia lado acantilado colinas malibu canyon empinados acantilados camino conduce faro arriba seascape california road view ocean california ariel view costa california coastline sur california","si regreso vuelos internacionales indicador recuperacion destino entonces futuro brillante destino vacaciones original jet set revista enlace https www travelagewest com travel travel"
"a poster advertising a boat with a woman on it, azctec warrior, ocean dept, ad image, travel ad, tlaquepaque, apocalypto, on a canva, commercial banner, zombies apocalipsis, octal, apocalpyse, octan, octain, travel and adventure, acrion, azure cape, caricatural","Belén nos comparte su experiencia en el puerto de Acapulco, quien nos visita desde la ciudad de Guadalajara. 

Recuerda que puedes viajar todos los días ( Guadalajara-Acapulco ) volando con @viajavolaris. 

#AcaTeQuiero 
#VisitaAcapulco 
#VeranoEnAcapulco","Un póster que anuncia un bote con una mujer en él, guerrero azctec, departamento oceánico, imagen de anuncios, anuncio de viajes, tlaquepaco, apocalypto, en un lienzo, pancarta comercial, apocalipsis de zombies, octal, apocalpyse, octan, octain, viajes y aventuras, acion, azure cape, caricaturalal","Belén nos comparte su experiencia en el Puerto de Acapulco, Quien nos Visita desde la Ciudad de Guadalajara. 

Recuerda que Puedes Viajar Todos los Días (Guadalajara-Acapulco) Volando Con @ViaJavolaris. 

#Acatequiero 
#Visitaacapulco 
#Veranoenacapulco","poster anuncia bote mujer guerrero azctec departamento oceanico imagen anuncios anuncio viajes tlaquepaco apocalypto lienzo pancarta comercial apocalipsis zombies octal apocalpyse octan octain viajes aventuras acion azure cape caricaturalal","belen nos comparte su experiencia quien nos visita desde ciudad guadalajara recuerda puedes viajar todos dias guadalajara volando"
"a spoon full of soup with a spoon full of soup, mapo tofu, good soup, stew, guggimon, chili, boiling imagination in a bowl, soup, food photography 4 k, mapo tofu cartoon, 4 k food photography, 4k food photography, seafood in preserved in ice, food commercial 4 k, close up food photography, food focus","Hoy 5 de junio celebramos el #DíaMundialDelMedioAmbiente 🌍💚un recordatorio de la importancia de cuidar y preservar el planeta. 

Hoteles @mihotelpalacio y @Vidanta Acapulco cuentan con la Certificación Earth Check y el Distintivo S (Sustentabilidad) respectivamente.

#AcaTeQuiero
#VisitaAcapulco
#VeranoEnAcapulco","Una cuchara llena de sopa con una cuchara llena de sopa, tofu de mapo, buena sopa, estofado, guggimon, chile, imaginación hirviendo en un tazón, sopa, fotografía de alimentos 4 k, dibujos animados de tofu de mapo, 4 k fotografía de alimentos, fotografía de alimentos 4K, mariscos en el hielo, comercial de alimentos 4 k, fotografía de comida, foco de comida, enfoque de comida","Hoy 5 de Junio ​​Celebamos El #Díamundialdelmedioambiente 🌍💚un Recordatorio de la Importia de Cuidar y Preservar El Planeta. 

HOTEDES @MIHOTELPALACIO Y @Vidanta Acapulco Cuentan Con La Certificante CHECK Y EL DISTINTIVO S (SUSTENTABILIDAD) RESPETIVIMENTO.

#Acatequiero
#Visitaacapulco
#Veranoenacapulco","cuchara llena sopa tofu mapo buena sopa estofado guggimon chile imaginacion hirviendo tazon sopa alimentos 4 k dibujos animados tofu mapo 4 k alimentos alimentos 4k mariscos hielo comercial alimentos 4 k comida foco comida enfoque comida","hoy 5 junio celebamos dia mundi medio ambient e recordatorio importia cuidar preservar planeta hotedes cuentan certificante check distintivo sustentabilidad respetivimento"
"a woman is walking on the beach with a frc, walking on the beach, walking on the sand, beach tennis, attractive sporty physique, on beach, goddess checking her phone, donald trump at the beach, girl running, toned legs, on the beach, checking her cell phone, female beach volley player, mars vacation photo, playing soccer on the beach","Buenos días desde la Capilla Ecuménica de la Paz.

#AcaTeQuiero
#VisitaAcapulco 
#VeranoEnAcapulco","Una mujer camina por la playa con un FRC, camina por la playa, camina por la arena, el tenis de la playa, el atractivo físico deportivo, en la playa, la diosa revisando su teléfono, Donald Trump en la playa, niña corriendo, piernas tonificadas, en la playa, revisando su teléfono celular, jugador de voleos femeninos, fotografías de vacaciones, jugando fútbol en la playa en la playa","Buenos Días Desde la Capilla Ecuménica de la Paz.

#Acatequiero
#Visitaacapulco 
#Veranoenacapulco","mujer camina frc camina camina arena tenis atractivo fisico deportivo diosa revisando su telefono donald trump nina corriendo piernas tonificadas revisando su telefono celular jugador voleos femeninos fotografias vacaciones jugando futbol","buenos dias desde capilla ecumenica paz"
"a group of people sitting on a log in the water, selfie photography, a group photo of a seal, people in beach, beach scene, taking a selfie, posing on a beach with the ocean, tourism photography, group of people, dslr focus on the subjects, group portraits, taking a picture, beach party, group portrait, groups of happy people","La playa Revolcadero es ideal para ir con amigos y estar todo el día practicando Surf.

#AcaTeQuiero 
#VisitaAcapulco
#VeranoEnAcapulco","Un grupo de personas sentadas en un registro en el agua, fotografía de selfies, una foto grupal de una foca, gente en la playa, escena de la playa, tomando una selfie, posando en una playa con el océano, fotografía de turismo, grupo de personas, DSLR Centrarse en los sujetos, retratos grupales, tomar una foto, fiesta de playa, retratos grupales, grupos de felices personas de felices personas.","La playa revolcadero es ideal para ir amigos y estar todo el día practicando surf.

#Acatequiero 
#Visitaacapulco
#Veranoenacapulco","grupo sentadas registro selfies grupal foca gente escena tomando selfie posando turismo grupo dslr centrarse sujetos retratos grupales tomar fiesta retratos grupales grupos felices felices","playa revolcadero ideal ir amigos estar todo dia practicando surf"
