prompt,prompt_traducido,prompt_limpio,texto_procesado,cluster,tema_principal,ciudad
"a tall building with a sky background, tall obsidian architecture, cinematic architectural scale, the building is a skyscraper, tall building, modern glass building, sleek glass buildings, glass reflections on top, skyscraper, thunder clouds modernism, aerial photograph of skyscraper, megatall building, cinematic view from lower angle, metallic architecture, vertical architecture, large glass ceilings","Un edificio alto con fondo de cielo, arquitectura de obsidiana alta, escala arquitectónica cinematográfica, el edificio es un rascacielos, un edificio alto, edificio moderno de vidrio, edificios de vidrio elegantes, reflejos de vidrio en la parte superior, rascacielos, modernismo de nubes de truenos, fotografía aérea de rascacielos, megatall edificio, visión cinemato",un edificio alto con fondo de cielo arquitectura de obsidiana alta escala arquitectonica cinematografica el edificio es un rascacielos un edificio alto edificio moderno de vidrio edificios de vidrio elegantes reflejos de vidrio en la parte superior rascacielos modernismo de nubes de truenos fotografia aerea de rascacielos megatall edificio vision cinemato,fondo cielo arquitectura obsidiana escala arquitectonico cinematografico alto moderno elegante reflejo vidrio superior rascacielos modernismo nube trueno fotografia aerea rascacielo megatall edificio vision cinemato,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a bridge with lights reflecting in the water, beautiful colorful lights, the river is full of lights, beautiful glowing lights, city light reflections, colorful lights, glowing reflections, vibrant lights, 1 glowing bridge crossing river, distant mountains lights photo, captivating glowing lights, beautiful lights, vibrant city lights, distant vibrant magical lights, night lights, reflection of led lights, magical lights","Un puente con luces que se reflejan en el agua, hermosas luces coloridas, el río está lleno de luces, hermosas luces brillantes, reflejos de luz de la ciudad, luces coloridas, reflejos brillantes, luces vibrantes, 1 puente brillante que cruzan río, luces de montañas distantes foto, luces brillantes, luces hermosas, luces vibrantes, luces de la ciudad, luces vibrantes vibrantes, luces nocturnas, luces nocturnas, reflejo de luces LED, luces mágicas, luces magicales, luces magicales, luces magicales, luces magicales, luces magicales",un puente con luces que se reflejan en el agua hermosas luces coloridas el rio esta lleno de luces hermosas luces brillantes reflejos de luz de la ciudad luces coloridas reflejos brillantes luces vibrantes 1 puente brillante que cruzan rio luces de montanas distantes foto luces brillantes luces hermosas luces vibrantes luces de la ciudad luces vibrantes vibrantes luces nocturnas luces nocturnas reflejo de luces led luces magicas luces magicales luces magicales luces magicales luces magicales luces magicales,reflejar agua lleno colorida puente cruzar rio montana distante foto brillante hermoso ciudad vibrante nocturno reflejo led magica luz magical,2,fondo,MONTERREY_DESC_TRADUCIDO_LIMPIO
"the sun sets over the mountains in yangshu, china, sun rises between two mountains, large twin sunset, mountains and sunset!!, two suns are in the sky, floating mountains, monumental mountains, mountain sunrise, “ aerial view of a mountain, mountains and colorful sunset!!, two mountains in background, grand majestic mountains, two suns, volumetrics","the sun sets over the mountains in yangshu, china, sun rises between two mountains, large twin sunset, mountains and sunset!!, two suns are in the sky, floating mountains, monumental mountains, mountain sunrise, “ aerial view of a mountain, mountains and colorful sunset!!, two mountains in background, grand majestic mountains, two suns, volumetrics",the sun sets over the mountains in yangshu china sun rises between two mountains large twin sunset mountains and sunset two suns are in the sky floating mountains monumental mountains mountain sunrise  aerial view of a mountain mountains and colorful sunset two mountains in background grand majestic mountains two suns volumetrics,sets over yangshu chino sun rises between large twin are the sky floating monumental sunrise aerial view mountain and colorful sunset background grand majestic mountains two suns volumetrics,1,the,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a group of people standing in front of a car, 1950s family, caravan, 1 9 5 0, 1950, 1 9 4 0 picture, 1948, 1951, 1952, 1947, 1 9 4 7, 1 9 5 0 s, 1950s","Un grupo de personas parados frente a un automóvil, familia de la década de 1950, caravana, 1 9 5 0, 1950, 1 9 4 0 Imagen, 1948, 1951, 1952, 1947, 1 9 4 7, 1 9 5 0 S, 1950S",un grupo de personas parados frente a un automovil familia de la decada de 1950 caravana 1 9 5 0 1950 1 9 4 0 imagen 1948 1951 1952 1947 1 9 4 7 1 9 5 0 s 1950s,grupo persona parado frente automovil familia decada caravana imagen 1950s,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a person standing on a mountain top at sunset, a wanderer on a mountain, girl standing on mountain, mountain sunrise, girl walking on mountain, wanderer above the sea of fog, silhouette of man, mountains and sunset!!, dojo on a mountain, during sunrise, epic sunrise, sun rises between two mountains, beautiful sunrise, girl watching sunset, sunburst behind woman","Una persona parada en una cima de la montaña al atardecer, un vagabundo en una montaña, una niña de pie en la montaña, amanecer de montaña, niña caminando en la montaña, vagabundeador sobre el mar de niebla, silueta de hombre, montañas y atardecer!, Dojo en una montaña, durante el amanecer, el amanecer épico, el sol en el sol entre dos montañas, la bella solar, la niña mirando al sol, al sol, al sol detrás de la mujer detrás de la mujer detrás de la mujer detrás de la mujer detrás de la mujer detrás de la mujer detrás de la mujer detrás de la mujer detrás de la mujer detrás de la mujer detrás de la mujer detrás de la mujer detrás de la mujer detrás de la mujer detrás de la mujer detrás de la mujer detrás de la mujer detrás de la mujer detrás de la mujer detrás de",una persona parada en una cima de la montana al atardecer un vagabundo en una montana una nina de pie en la montana amanecer de montana nina caminando en la montana vagabundeador sobre el mar de niebla silueta de hombre montanas y atardecer dojo en una montana durante el amanecer el amanecer epico el sol en el sol entre dos montanas la bella solar la nina mirando al sol al sol al sol detras de la mujer detras de la mujer detras de la mujer detras de la mujer detras de la mujer detras de la mujer detras de la mujer detras de la mujer detras de la mujer detras de la mujer detras de la mujer detras de la mujer detras de la mujer detras de la mujer detras de la mujer detras de la mujer detras de la mujer detras de la mujer detras de la mujer detras de,persona parado cima vagabundo pie caminar vagabundeador mar niebla silueta hombre atardecer dojo amanecer epico montana bello solar nina mirar sol mujer,4,montana,MONTERREY_DESC_TRADUCIDO_LIMPIO
"the stadium at night, epic lighting from above, dramatic lighting from above, soccer stadium, ambient lighting from top, spotlight from above, led floodlights, photo taken from above, dramatic stadium lighting, aerial view from above, aerial shot from the drone, very beautiful!! aerial shot, seen from straight above, overhead view, lit from above, aerial shot, high aerial shot","El estadio de la noche, iluminación épica desde arriba, iluminación dramática desde arriba, estadio de fútbol, ​​iluminación ambiental desde la parte superior, reflectación desde arriba, reflectores LED, fotos tomadas desde arriba, iluminación dramática del estadio, vista aérea desde arriba, disparo aéreo desde el dron, ¡muy hermoso!disparo aéreo, visto desde la recta arriba, vista superior, encendida desde arriba, disparo aéreo, tiro aéreo alto",el estadio de la noche iluminacion epica desde arriba iluminacion dramatica desde arriba estadio de futbol iluminacion ambiental desde la parte superior reflectacion desde arriba reflectores led fotos tomadas desde arriba iluminacion dramatica del estadio vista aerea desde arriba disparo aereo desde el dron muy hermosodisparo aereo visto desde la recta arriba vista superior encendida desde arriba disparo aereo tiro aereo alto,noche epico futbol ambiental reflectacion reflector led foto tomado iluminacion dramatico estadio dron hermoso recta visto superior encendido disparo tiro aereo alto,2,fondo,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a plate of taco taco taco taco taco taco taco taco taco taco taco taco taco ta ta ta, tacos, taco, taco bell, getting his tacos and drink), daily specials, small medium and large elements, tjalf sparnaay, cinemática, food pov, restaurant menu photo, mexican, rule of three, award winning food photo, mouthwatering","a plate of taco taco taco taco taco taco taco taco taco taco taco taco taco ta ta ta, tacos, taco, taco bell, getting his tacos and drink), daily specials, small medium and large elements, tjalf sparnaay, cinemática, food pov, restaurant menu photo, mexican, rule of three, award winning food photo, mouthwatering",a plate of taco taco taco taco taco taco taco taco taco taco taco taco taco ta ta ta tacos taco taco bell getting his tacos and drink daily specials small medium and large elements tjalf sparnaay cinematica food pov restaurant menu photo mexican rule of three award winning food photo mouthwatering,plate bell getting his taco drink daily specials small medium and large elements tjalf sparnaay cinematico pov restaurant menu mexican rule three award winning food photo mouthwatering,1,the,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a street filled with people walking around, tlaquepaque, guanajuato, downtown mexico, colored market stand, bustling with people, crafts and souvenirs, mexico, las pozas, street vendors, in a city with a rich history, vivide colors, storefronts, busy market, alebrijes aesthetic, palermo city street, street market","Una calle llena de gente caminando, TlaquePqueque, Guanajuato, en el centro de México, puesto de mercado, bullicioso de personas, manualidades y recuerdos, México, Las Plas, vendedores callejeros, en una ciudad con una rica historia, colores vivos, escaparates, mercado ocupado, Alebrijes estética, calle de la ciudad de Palermo, mercado callejero, mercado callejero.",una calle llena de gente caminando tlaquepqueque guanajuato en el centro de mexico puesto de mercado bullicioso de personas manualidades y recuerdos mexico las plas vendedores callejeros en una ciudad con una rica historia colores vivos escaparates mercado ocupado alebrijes estetica calle de la ciudad de palermo mercado callejero mercado callejero,lleno gente caminar tlaquepqueque guanajuato centro puesto bullicioso persona manualidad recuerdo mexico plar vendedor rico historia color vivo escaparat ocupado alebrij estetico calle ciudad palermo mercado callejero,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a graffiti wall with a bear and a dog, bordalo, ape, symbolic mural, street art:2 masterpiece, graffiti, thailand art, modern street art, mural, urban graffiti, mural art, streetart, street art : 4 masterpiece, street art:4 masterpiece, king kong, bangkok, by Michalis Oikonomou, urban art, style of banksy","Un muro de graffiti con un oso y un perro, Bordalo, Ape, Mural simbólico, arte callejero: 2 obra maestra, graffiti, arte de Tailandia, arte callejero moderno, moral, graffiti urbano, arte moral, startart, arte callejero: 4 obra maestra, arte callejero: 4 Masterpiece, King Kong, Bangkok, por Michalis Oikonomou, Arte Urban, estilo de Banks.",un muro de graffiti con un oso y un perro bordalo ape mural simbolico arte callejero 2 obra maestra graffiti arte de tailandia arte callejero moderno moral graffiti urbano arte moral startart arte callejero 4 obra maestra arte callejero 4 masterpiece king kong bangkok por michalis oikonomou arte urban estilo de banks,muro oso perro bordalo ape mural simbolico tailandia moderno graffiti urbano moral startart obra maestro callejero masterpiece king kong bangkok michalis arte urban estilo banks,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
"a person walking down a path with flags, mexico, flags, beautiful border, mexico city, guanajuato, downtown mexico, a monumental, flag, azctec warrior, by Rodolfo Escalera, tall metal towers, foto realista, mexican, mexican folklore, by Juan Villafuerte, monumental, macuahuitl, guapo","Una persona que camina por un camino con banderas, México, banderas, hermosas fronteras, Ciudad de México, Guanajuato, centro de México, una bandera monumental, bandera, guerrero azctec, por Rodolfo Escalera, Tall Metal Towers, Foto Realista, Folklore mexicano y mexicano, por Juan Villafuerte, Monumental, Macuahuitl, Guapo",una persona que camina por un camino con banderas mexico banderas hermosas fronteras ciudad de mexico guanajuato centro de mexico una bandera monumental bandera guerrero azctec por rodolfo escalera tall metal towers foto realista folklore mexicano y mexicano por juan villafuerte monumental macuahuitl guapo,persona caminar camino banderas hermoso frontera ciudad guanajuato centro mexico bandera guerrero azctec rodolfo escalera tall metal towers foto realista folklore mexicano juan villafuerte monumental macuahuitl guapo,0,ciudad,MONTERREY_DESC_TRADUCIDO_LIMPIO
