prompt,prompt_traducido,prompt_limpio,texto_procesado,cluster,tema_principal,ciudad
"a crowd of people, carnaval de barranquilla, bispo do rosario, inspired by David LaChapelle, holy themed, orthodox cyberpunk, by David LaChapelle, festival of rich colors, holy cross, festival, david la chapelle, favela spaceship cathedral, orthodox, wrapped in wires and piones, holy iconography, parade floats","Una multitud de personas, Carnaval de Barranquilla, Bispo do Rosario, inspirada en David Lachapelle, Santo Tema Cyberpunk ortodoxo, por David Lachapelle, Festival de colores ricos, Holy Cross, Festival, David La Chapelle, Catedral de la Spaceship de Favela, orthodoxas, envueltos en contados y pionios, Iconografía, Parade Floats Floats Floats.",una multitud de personas carnaval de barranquilla bispo do rosario inspirada en david lachapelle santo tema cyberpunk ortodoxo por david lachapelle festival de colores ricos holy cross festival david la chapelle catedral de la spaceship de favela orthodoxas envueltos en contados y pionios iconografia parade floats floats floats,multitud persona carnaval barranquilla bispo rosario inspirado santo tema cyberpunk ortodoxo lachapelle color rico holy cross festival david chapelle catedral spaceship favela orthodoxas envuelto contado pionios iconografia parade floats,4,inspirado,GUADALAJARA_DESC_TRADUCIDO_LIMPIO
"a tall building with a clock on the top, neo - gothic architecture, tall stone spires, church cathedral, alabaster gothic cathedral, gothic architecture, asymmetrical spires, cathedrals and abbeys, gothic cathedral, inspiring gothic architecture, spires, cathedral background, romanesque style, tall spires, cathedral, neo gothic, gothic building style, dry archways and spires","a tall building with a clock on the top, neo - gothic architecture, tall stone spires, church cathedral, alabaster gothic cathedral, gothic architecture, asymmetrical spires, cathedrals and abbeys, gothic cathedral, inspiring gothic architecture, spires, cathedral background, romanesque style, tall spires, cathedral, neo gothic, gothic building style, dry archways and spires",a tall building with a clock on the top neo  gothic architecture tall stone spires church cathedral alabaster gothic cathedral gothic architecture asymmetrical spires cathedrals and abbeys gothic cathedral inspiring gothic architecture spires cathedral background romanesque style tall spires cathedral neo gothic gothic building style dry archways and spires,with clock the top stone church alabaster asymmetrical cathedrals abbeys inspiring architecture background romanesque tall spires cathedral neo gothic building style dry archways and spir,0,the,GUADALAJARA_DESC_TRADUCIDO_LIMPIO
"a field of ali ali ali ali ali ali ali ali ali ali ali ali al, idyllic and fruitful land, immaculate rows of crops, green fields, rows of lush crops, a beautiful land art of a large, beautiful border, surrounding onions, “organic, organic and robotic, organic transistors, artichoke, wide angle landscape, dutch camera view, [ organic","a field of ali ali ali ali ali ali ali ali ali ali ali ali al, idyllic and fruitful land, immaculate rows of crops, green fields, rows of lush crops, a beautiful land art of a large, beautiful border, surrounding onions, “organic, organic and robotic, organic transistors, artichoke, wide angle landscape, dutch camera view, [ organic",a field of ali ali ali ali ali ali ali ali ali ali ali ali al idyllic and fruitful land immaculate rows of crops green fields rows of lush crops a beautiful land art of a large beautiful border surrounding onions organic organic and robotic organic transistors artichoke wide angle landscape dutch camera view  organic,field ali idyllic fruitful immaculatar green fields rows lush crops land art large beautiful border surrounding onions and robotic transistors artichoke wide angle landscape dutch camera view organic,0,the,GUADALAJARA_DESC_TRADUCIDO_LIMPIO
"a red bull racing car, formula 1, massive vertical grand prix race, max verstappen, formula one car, daniel ricciardo, f 1, 2 0 2 1 formula 1 audi car, f1 cars blurred in background, race footage, race track background, running robots in a marathon, f 1/3, montage of grid shapes, red bull, cheering crowds, renault","a red bull racing car, formula 1, massive vertical grand prix race, max verstappen, formula one car, daniel ricciardo, f 1, 2 0 2 1 formula 1 audi car, f1 cars blurred in background, race footage, race track background, running robots in a marathon, f 1/3, montage of grid shapes, red bull, cheering crowds, renault",a red bull racing car formula 1 massive vertical grand prix race max verstappen formula one car daniel ricciardo f 1 2 0 2 1 formula 1 audi car f1 cars blurred in background race footage race track background running robots in a marathon f 13 montage of grid shapes red bull cheering crowds renault,racing massive vertical grand prix max verstappen one daniel ricciardo formular audi car cars blurred footage race track background running robot marathon montage grid shapes red bull cheering crowds renault,0,the,GUADALAJARA_DESC_TRADUCIDO_LIMPIO
"a long glass walkway with a sign that says ' the city ', cinematatic lighting, bangkok townsquare, 4 d cinema, filmatic, cinema lighting, on a futuristic shopping mall, appearing in a shopping mall, cinema still, cinematik, cinematix, shopping mall, cinematic view from lower angle, framestore, cineastic","Una larga pasarela de vidrio con un letrero que dice 'The City', Cinematatatic Lighting, Bangkok Townsquare, 4 D Cinema, Filmatic, Cinema Lighting, en un centro comercial futurista, apareciendo en un centro comercial, cine quieto, cinematik, cinematix, centro comercial, visión cinemato",una larga pasarela de vidrio con un letrero que dice the city cinematatatic lighting bangkok townsquare 4 d cinema filmatic cinema lighting en un centro comercial futurista apareciendo en un centro comercial cine quieto cinematik cinematix centro comercial vision cinemato,largo pasarela vidrio letrero the city cinematatatic bangkok townsquare filmatic cinema lighting futurista aparecer cine quieto cinematik cinematix centro comercial vision cinemato,4,inspirado,GUADALAJARA_DESC_TRADUCIDO_LIMPIO
"a restaurant with a sign that says gozo, chocolate river, fully chocolate, chocolate, chocolate city, chocolate sauce, store, coffee shop, des boutiques avec des neons, storefront, fuji choco, the store, small hipster coffee shop, cafe, tlaquepaque, comfortable atmosphere, solarpunk cantine, by Carpoforo Tencalla","Un restaurante con un letrero que dice Gozo, Chocolate River, completamente chocolate, chocolate, ciudad de chocolate, salsa de chocolate, tienda, cafetería, des boutiques avec des neons, escaparate, fuji chocolate, tienda, pequeña cafetería hipster, cafetería, tlaqueque, atmósfera cómoda, cantera solar, por el carpetas de la carpeta tencalla",un restaurante con un letrero que dice gozo chocolate river completamente chocolate chocolate ciudad de chocolate salsa de chocolate tienda cafeteria des boutiques avec des neons escaparate fuji chocolate tienda pequena cafeteria hipster cafeteria tlaqueque atmosfera comoda cantera solar por el carpetas de la carpeta tencalla,restaurante letrero gozo river completamente ciudad salsa boutiques avec des neons escaparate fuji chocolate tienda pequén cafeteria hipster cafeterio tlaqueque atmosfero comodo cantera solar carpeta tencalla,4,inspirado,GUADALAJARA_DESC_TRADUCIDO_LIMPIO
"a horse drawn carriage on a cobb road, carriage, carriages with horses, ford model t, mexico city, downtown mexico, in a city with a rich history, colonial era street, cinematographic atmosphere, with horse driven, akt photography, 1 8 0 0 s vintage, guanajuato, cinematographic, by Juan Villafuerte, seville","Un carruaje dibujado a caballo en una carretera de Cobb, carruaje, carruajes con caballos, Ford Model T, Ciudad de México, centro de México, en una ciudad con rica historia, calle colonial, atmósfera cinematográfica, con caballos impulsados, akt, 1 8 0 0 S Vintage, Guanajato, cinematográfico, de Juy Villafuerte, Seville",un carruaje dibujado a caballo en una carretera de cobb carruaje carruajes con caballos ford model t ciudad de mexico centro de mexico en una ciudad con rica historia calle colonial atmosfera cinematografica con caballos impulsados akt 1 8 0 0 s vintage guanajato cinematografico de juy villafuerte seville,dibujado carretera cobb carruaje carruaj caballos ford model centro mexico ciudad rico historia calle colonial atmosfero caballo impulsado akt vintage guanajato cinematografico juy villafuerte seville,2,ciudad,GUADALAJARA_DESC_TRADUCIDO_LIMPIO
"the rio river in the rio valley, wide angle river, mountains and rivers, massive river, scenic view of river, with waterfalls and river, with trees and rivers, river and trees and hills, river rapids, the river is flowing its way, forest and river, river, in a river in the jungle, snake river in the jungle, 3 6 0 picture","El río Río en el Valle del Río, el río gran angular, las montañas y los ríos, el río masivo, la vista escénica del río, con cascadas y río, con árboles y ríos, ríos y árboles y colinas, rápidos del río, el río fluye su camino, bosque y río, río, en un río en la jungla, río de serpientes en la jungla, 3 6 0 Imagen de imagen.",el rio rio en el valle del rio el rio gran angular las montanas y los rios el rio masivo la vista escenica del rio con cascadas y rio con arboles y rios rios y arboles y colinas rapidos del rio el rio fluye su camino bosque y rio rio en un rio en la jungla rio de serpientes en la jungla 3 6 0 imagen de imagen,valle angular montana masivo vista escenico cascada rios arbol colina rapido fluir camino bosque jungla rio serpiente junglo imagen,3,fondo,GUADALAJARA_DESC_TRADUCIDO_LIMPIO
"a woman standing next to a bicycle with flowers in the background, floral painted backdrop, the walls are pink, woman with rose tinted glasses, floral background, brushed rose gold car paint, cement brick wall background, brown and pink color scheme, light pink background, dreamy floral background, cherry blossom background, spring vibes, pink background, sydney park, background full of brown flowers","Una mujer de pie al lado de una bicicleta con flores en el fondo, telón de fondo pintado floral, las paredes son rosas, mujer con gafas con color rosa, fondo floral, pintura de automóvil de oro rosa rosa cepillado, fondo de pared de ladrillo de cemento, esquema de color marrón y rosa, fondo rosa claro, fondo floral soñador, fondo de flores de cerezo, vibraciones de resorte, fondo rosado, parque de sydney, fondo lleno de flores marrones de flores marrones de flores marrones de flores marrones.",una mujer de pie al lado de una bicicleta con flores en el fondo telon de fondo pintado floral las paredes son rosas mujer con gafas con color rosa fondo floral pintura de automovil de oro rosa rosa cepillado fondo de pared de ladrillo de cemento esquema de color marron y rosa fondo rosa claro fondo floral sonador fondo de flores de cerezo vibraciones de resorte fondo rosado parque de sydney fondo lleno de flores marrones de flores marrones de flores marrones de flores marrones,pie bicicleta telon pintado mujer gafa pintura automovil oro cepillado pared ladrillo cemento esquema color marron rosa floral sonador cerezo vibración resorte rosado parque sydney fondo lleno flor marrones,3,fondo,GUADALAJARA_DESC_TRADUCIDO_LIMPIO
"a fountain with water in front of a church, tlaquepaque, ancient catedral behind her, guanajuato, downtown mexico, mexico, cathedral background, aztec architecture, mexico city, brutalist aztec architecture, large temples, cathedral of sun, in a city with a rich history, monumental structures, cathedral in the background","Una fuente con agua frente a una iglesia, tlaquepaco, antiguo catado detrás de ella, Guanajuato, centro de México, México, antecedentes de la catedral, arquitectura azteca, ciudad de México, arquitectura azteca brutalista, grandes templos, catedral de Sun, en una ciudad con rica historia, estructuras monumentales, catedral en el fondo del fondo.",una fuente con agua frente a una iglesia tlaquepaco antiguo catado detras de ella guanajuato centro de mexico mexico antecedentes de la catedral arquitectura azteca ciudad de mexico arquitectura azteca brutalista grandes templos catedral de sun en una ciudad con rica historia estructuras monumentales catedral en el fondo del fondo,fuente agua frente iglesia tlaquepaco antiguo catado guanajuato centro antecedente mexico arquitectura azteca brutalista templo sun ciudad rico historia estructura monumental catedral fondo,2,ciudad,GUADALAJARA_DESC_TRADUCIDO_LIMPIO
"the title for the book, gazza ves, ffffound, gaussian blur, wolff olins |, grotesk font, graphic 4 5, focus and ( gaussian blur ), grayscale pantone, ( ( dark green, jayson tatum as guerilla heroica, inspired by Juan Carlos Stekelman, gradient pastel green, pale green background","El título para el libro, Gazza Ves, FFFFound, Gaussian Blur, Wolff Olins |, Grotesk Font, Graphic 4 5, Focus y (Gaussian Blur), Grayscale Pantone, ((Dark Green, Jayson Tatum como Guerilla Heroica, inspirado por Juan Carlos Stekelman, Gradiente Pastel Green, Pale Green Green Green",el titulo para el libro gazza ves ffffound gaussian blur wolff olins  grotesk font graphic 4 5 focus y gaussian blur grayscale pantone dark green jayson tatum como guerilla heroica inspirado por juan carlos stekelman gradiente pastel green pale green green green,titulo libro gazza ves ffffound wolff olins grotesk font graphic focus gaussian blur grayscale pantone dark jayson guerilla heroico inspirado juan carlos stekelman gradiente pastel pale green,4,inspirado,GUADALAJARA_DESC_TRADUCIDO_LIMPIO
